107076,55.80001,37.70038,Central,South-Eastern,Lyublino
107370,55.80822,37.72566,Central,South-Eastern,Lyublino
111538,55.71984,37.83691,Central,South-Eastern,Lyublino
105523,55.80909,37.82455,Central,Eastern,Severnoye Izmaylovo
107207,55.81614,37.8076,Central,Eastern,Golyanovo
105568,55.77787,37.82935,Central,Eastern,Ivanovskoye
111555,55.76153,37.83147,Central,Eastern,Novogireyevo
111621,55.71315,37.8582,Central,Eastern,Kosino-Ukhtomsky
121069,55.73643,37.73247,Central,South-Eastern,Lyublino
111024,55.74793,37.72375,Central,South-Eastern,Nizhegorodsky
105215,55.8052,37.79977,Central,Eastern,Severnoye Izmaylovo
129164,55.81389,37.64324,Central,South-Eastern,Lyublino
143350,55.78609,37.2074,Central,South-Eastern,Lyublino
121170,55.73528,37.51527,Central,Western,DorogomFili-Davydkovoilovo
121609,55.75937,37.40073,Central,North-Western,Strogino
121467,55.73515,37.43408,Central,Western,Kuntsevo
121596,55.72055,37.40388,Central,Western,Mozhaysky
119415,55.6807,37.50201,Central,Western,Troparyovo-Nikulino
121530,55.73209,37.57344,Central,Western,Ochakovo-Matveyevskoye
119607,55.69067,37.4935,Central,Western,Troparyovo-Nikulino
119311,55.68962,37.53204,Central,South-Western,Lomonosovsky
119606,55.6653,37.47775,Central,Western,Troparyovo-Nikulino
124498,55.98127,37.21277,Central,Zelenograd,Staroye Kryukovo
124460,55.99663,37.22349,Central,South-Eastern,Lyublino
109387,55.67104,37.76204,Central,South-Eastern,Tekstilshchiki
127083,55.79782,37.56106,Central,South-Eastern,Lyublino
125284,55.78425,37.55584,Central,South-Eastern,Lyublino
127486,55.86844,37.53653,Central,Northern,Zapadnoye Degunino
127237,55.87788,37.55959,Central,Northern,Vostochnoye Degunino
125414,55.86731,37.50038,Central,Northern,Khovrino
125412,55.88069,37.51931,Central,Northern,Zapadnoye Degunino
125239,55.83244,37.52157,Central,Northern,Koptevo
127092,55.73209,37.57344,Central,Northern,Savyolovsky
127434,55.81862,37.57252,Central,Northern,Timiryazevsky
123308,55.77786,37.49523,Central,North-Western,Khoroshyovo-Mnyovniki
129344,55.84373,37.66137,Central,South-Eastern,Lyublino
129281,55.87402,37.67068,Central,North-Eastern,Losinoostrovsky
127349,55.89871,37.59656,Central,North-Eastern,Bibirevo
127322,55.82257,37.58523,Central,North-Eastern,Butyrsky
129346,55.87649,37.69191,Central,North-Eastern,Losinoostrovsky
129272,55.79456,37.62514,Central,South-Eastern,Lyublino
127490,55.8633,37.61617,Central,North-Eastern,Otradnoye
127282,55.88878,37.64348,Central,North-Eastern,Severnoye Medvedkovo
123098,55.79821,37.46257,Central,South-Eastern,Lyublino
125368,55.84699,37.34967,Central,North-Western,Mitino
125362,55.8265,37.44547,Central,North-Western,Yuzhnoye Tushino
125459,55.84528,37.42856,Central,North-Western,Yuzhnoye Tushino
123060,55.79861,37.48432,Central,North-Western,Shchukino
119019,55.75548,37.60081,Central,South-Eastern,Lyublino
101000,55.7616,37.6411,Central,South-Eastern,Lyublino
105082,55.77543,37.68784,Central,South-Eastern,Lyublino
109028,55.74637,37.64535,Central,South-Eastern,Lyublino
115093,55.72049,37.62475,Central,Southern,Danilovsky
119049,55.72508,37.60311,Central,South-Eastern,Lyublino
129090,55.78764,37.63363,Central,South-Eastern,Lyublino
103274,55.73209,37.57344,Central,Central,Presnensky
123286,55.73209,37.57344,Central,Central,Presnensky
109029,55.73345,37.69157,Central,South-Eastern,Ryazansky
111033,55.75415,37.68683,Central,South-Eastern,Lyublino
109097,55.75811,37.62415,Central,Central,Tverskoy
127030,55.77779,37.60669,Central,Central,Tverskoy
119270,55.71814,37.56336,Central,Central,Khamovniki
109153,55.69357,37.85408,Central,South-Eastern,Vykhino-Zhulebino
109472,55.69436,37.78929,Central,South-Eastern,Lyublino
109429,55.64272,37.80046,Central,South-Eastern,Maryino
109378,55.70595,37.7812,Central,South-Eastern,Ryazansky
109052,55.73245,37.73928,Central,South-Eastern,Tekstilshchiki
109651,55.65308,37.72482,Central,South-Eastern,Maryino
115547,55.58034,37.66558,Central,Southern,Biryulyovo Zapadnoye
117042,55.54736,37.52623,Central,South-Western,Yuzhnoye Butovo
117574,55.60545,37.51939,Central,South-Western,Yasenevo
109652,55.6486,37.75471,Central,South-Eastern,Tekstilshchiki
115088,55.71261,37.68057,Central,Southern,Danilovsky
117036,55.6893,37.57579,Central,South-Western,Gagarinsky
119119,55.70284,37.57034,Central,South-Western,Gagarinsky
117452,55.64867,37.60343,Central,Southern,Nagorny
117437,55.64373,37.50908,Central,South-Western,Konkovo
119421,55.66332,37.52167,Central,South-Western,Obruchevsky
117418,55.66933,37.57045,Central,South-Western,Cheryomushki
117525,55.62094,37.59404,Central,Southern,Chertanovo Tsentralnoye
115516,55.62742,37.65341,Central,Southern,Tsaritsyno
115682,55.61848,37.74403,Central,Southern,Orekhovo-Borisovo Severnoye
115597,55.60626,37.74282,Central,Southern,Orekhovo-Borisovo Yuzhnoye
115446,55.66761,37.65271,Central,Southern,Orekhovo-Borisovo Yuzhnoye
117587,55.62327,37.60989,Central,Southern,Chertanovo Tsentralnoye
117535,55.59017,37.61533,Central,Southern,Chertanovo Yuzhnoye
107392,55.80291,37.7248,Central,Eastern,Preobrazhenskoye
111539,55.73703,37.83596,Central,South-Eastern,Lyublino
105554,55.78966,37.80294,Central,Eastern,Izmaylovo
107241,55.81619,37.77485,Central,Eastern,Golyanovo
111123,55.76187,37.77626,Central,Eastern,Sokolinaya gora
111558,55.76023,37.82671,Central,South-Eastern,Lyublino
111622,55.72097,37.85737,Central,Eastern,Kosino-Ukhtomsky
111141,55.74795,37.76979,Central,Eastern,Perovo
111401,55.75557,37.78302,Central,Eastern,Perovo
105094,55.7763,37.7075,Central,Central,Basmanny
115419,55.66667,37.43517,Central,Southern,Donskoy
121059,55.73949,37.55788,Central,Western,Ramenki
121248,55.74714,37.55785,Central,Western,Dorogomilovo
121614,55.76588,37.41776,Central,North-Western,Strogino
121471,55.70294,37.42905,Central,Western,Ochakovo-Matveyevskoye
119297,55.63494,37.38211,Central,Western,Solntsevo
119501,55.70718,37.47853,Central,Western,Ramenki
124527,55.98102,37.20324,Central,Zelenograd,Staroye Kryukovo
119136,55.73174,37.5354,Central,Western,Ramenki
119330,55.71417,37.52483,Central,Western,Ramenki
121309,55.74736,37.48932,Central,Western,DorogomFili-Davydkovoilovo
124617,55.73209,37.57344,Central,Zelenograd,Kryukovo
124482,55.99519,37.21639,Central,South-Eastern,Lyublino
125040,55.78237,37.57313,Central,South-Eastern,Lyublino
127220,55.79455,37.57496,Central,Northern,Savyolovsky
127015,55.79929,37.58494,Central,South-Eastern,Lyublino
127540,55.86503,37.5622,Central,North-Eastern,Lianozovo
127411,55.89407,37.53268,Central,South-Eastern,Lyublino
125438,55.84776,37.52748,Central,South-Eastern,Lyublino
125599,55.88205,37.49284,Central,South-Eastern,Lyublino
125445,55.90628,37.41241,Central,South-Eastern,Lyublino
125057,55.80303,37.51765,Central,Northern,Khoroshyovsky
127550,55.83211,37.55738,Central,Northern,Timiryazevsky
125468,55.73209,37.57344,Central,Northern,Khoroshyovsky
129366,55.82184,37.64917,Central,North-Eastern,Alexeyevsky
129323,55.85286,37.63758,Central,South-Eastern,Lyublino
127543,55.89623,37.61933,Central,North-Eastern,Bibirevo
127521,55.80164,37.61206,Central,North-Eastern,Ostankinsky
127106,55.85015,37.5809,Central,North-Eastern,Otradnoye
129594,55.79675,37.61852,Central,North-Western,Strogino
127562,55.85979,37.59257,Central,North-Eastern,Otradnoye
127642,55.87644,37.64724,Central,South-Eastern,Lyublino
123458,55.79278,37.40244,Central,South-Eastern,Lyublino
125430,55.84391,37.37361,Central,North-Western,Mitino
125363,55.89362,37.3923,Central,North-Western,Yuzhnoye Tushino
125476,55.84055,37.40533,Central,South-Eastern,Lyublino
123154,55.7802,37.4688,Central,North-Western,Khoroshyovo-Mnyovniki
121099,55.75065,37.58153,Central,South-Eastern,Lyublino
103070,55.73209,37.57344,Central,Central,Tverskoy
105120,55.75313,37.67108,Central,South-Eastern,Lyublino
109240,55.75066,37.55308,Central,Central,Tverskoy
115114,55.72006,37.64319,Central,Southern,Danilovsky
107045,55.77057,37.63195,Central,South-Eastern,Lyublino
101001,55.76441,37.6366,Central,Central,Meshchansky
123001,55.76276,37.59336,Central,South-Eastern,Lyublino
123317,55.75631,37.53885,Central,Central,Presnensky
109044,55.72989,37.66449,Central,South-Eastern,Yuzhnoportovy
115172,55.73893,37.65247,Central,Central,Tagansky
109289,55.73209,37.57344,Central,Central,Tverskoy
127381,55.73209,37.57344,Central,Central,Tverskoy
109180,55.73209,37.57344,Central,Central,Yakimanka
109156,55.68833,37.85623,Central,South-Eastern,Vykhino-Zhulebino
109507,55.69859,37.82009,Central,South-Eastern,Vykhino-Zhulebino
109451,55.66024,37.76149,Central,South-Eastern,Pechatniki
109439,55.69997,37.78456,Central,South-Eastern,Kuzminki
109202,55.73653,37.74572,Central,South-Eastern,Nizhegorodsky
115191,55.7073,37.61919,Central,Southern,Donskoy
115563,55.61784,37.71365,Central,Southern,Orekhovo-Borisovo Severnoye
117186,55.67583,37.6037,Central,Southern,Nagorny
117628,55.57124,37.57765,Central,South-Western,Yasenevo
140008,55.73209,37.57344,Central,South-Eastern,Nekrasovka
109456,55.72167,37.78327,Central,South-Eastern,Ryazansky
117218,55.67975,37.57683,Central,South-Western,Kotlovka
119296,55.69176,37.54993,Central,South-Western,Gagarinsky
117461,55.65382,37.56896,Central,Southern,Chertanovo Severnoye
117485,55.64862,37.52037,Central,South-Western,Obruchevsky
117216,55.56724,37.57766,Central,South-Western,Yuzhnoye Butovo
117041,55.73209,37.57344,Central,South-Western,Yuzhnoye Butovo
117588,55.6067,37.53369,Central,South-Western,Yasenevo
115598,55.58172,37.6885,Central,Southern,Biryulyovo Vostochnoye
115068,55.71262,37.66095,Central,Southern,Danilovsky
115304,55.63083,37.67602,Central,Southern,Tsaritsyno
115487,55.66921,37.65252,Central,Southern,Nagatinsky Zaton
117639,55.64373,37.61795,Central,Southern,Chertanovo Severnoye
117570,55.61191,37.58597,Central,Southern,Chertanovo Tsentralnoye
107564,55.82036,37.69513,Central,South-Eastern,Lyublino
105077,55.79811,37.80923,Central,Eastern,Izmaylovo
105173,55.81505,37.86817,Central,Eastern,Vostochny
107497,55.8156,37.79503,Central,South-Eastern,Lyublino
111396,55.7483,37.8162,Central,South-Eastern,Lyublino
105037,55.78986,37.7731,Central,Eastern,Izmaylovo
111625,55.71137,37.88749,Central,Eastern,Kosino-Ukhtomsky
111394,55.74717,37.79993,Central,Eastern,Perovo
105318,55.78379,37.72767,Central,Eastern,Sokolinaya gora
105679,55.73209,37.57344,Central,Eastern,Sokolinaya gora
119027,55.6066,37.45645,Central,South-Western,Yuzhnoye Butovo
121087,55.75015,37.50912,Central,South-Eastern,Lyublino
121374,55.72372,37.44176,Central,Western,DorogomFili-Davydkovoilovo
115580,55.62095,37.74875,Central,Southern,Zyablikovo
121615,55.73901,37.43303,Central,Western,DorogomFili-Davydkovoilovo
119618,55.66495,37.41297,Central,South-Eastern,Lyublino
119517,55.70592,37.46737,Central,Western,Ochakovo-Matveyevskoye
119313,55.67535,37.53208,Central,South-Western,Lomonosovsky
119146,55.72681,37.56721,Central,Central,Khamovniki
119334,55.71014,37.57438,Central,Southern,Donskoy
121601,55.76479,37.48855,Central,Western,Filyovsky Park
124681,55.90732,37.26273,Central,North-Eastern,Maryina roshcha
124489,55.98079,37.2579,Central,South-Eastern,Lyublino
125167,55.79576,37.54105,Central,Northern,Khoroshyovsky
127287,55.80213,37.5707,Central,Northern,Savyolovsky
127137,55.73209,37.57344,Central,Northern,Begovoy
127591,55.88503,37.55805,Central,Northern,Dmitrovsky
129075,55.81141,37.6217,Central,North-Eastern,Ostankinsky
125481,55.86058,37.44425,Central,South-Eastern,Lyublino
127253,55.9073,37.55524,Central,South-Eastern,Lyublino
125466,55.89769,37.38815,Central,South-Eastern,Lyublino
125080,55.80789,37.49745,Central,Northern,Sokol
125475,55.87385,37.48811,Central,Northern,Khovrino
129110,55.79004,37.6282,Central,South-Eastern,Lyublino
129626,55.80886,37.64749,Central,North-Eastern,Ostankinsky
129327,55.86694,37.66898,Central,North-Eastern,Losinoostrovsky
127560,55.88958,37.60559,Central,North-Eastern,Bibirevo
109316,55.72017,37.70475,Central,South-Eastern,Yuzhnoportovy
127276,55.83745,37.59096,Central,South-Eastern,Lyublino
127273,55.85578,37.59753,Central,South-Eastern,Lyublino
129128,55.83548,37.6651,Central,North-Eastern,Yaroslavsky
141700,55.93006,37.51426,Central,North-Eastern,Severny
125373,55.84487,37.40885,Central,North-Western,Yuzhnoye Tushino
125464,55.84095,37.38789,Central,North-Western,Mitino
125367,55.82064,37.47422,Central,North-Western,Pokrovskoye-Streshnevo
125480,55.85942,37.42325,Central,North-Western,Severnoye Tushino
123182,55.80758,37.46679,Central,South-Eastern,Lyublino
121205,55.75328,37.57848,Central,Central,Arbat
105005,55.72845,37.66149,Central,Southern,Nagatino-Sadovniki
105175,55.73209,37.57344,Central,Central,Basmanny
123022,55.76347,37.55067,Central,Central,Presnensky
115162,55.71925,37.6146,Central,Southern,Donskoy
107139,55.77006,37.646,Central,Central,Krasnoselsky
107016,55.73209,37.57344,Central,Central,Meshchansky
123056,55.77085,37.58435,Central,South-Eastern,Lyublino
123557,55.76895,37.5725,Central,Central,Tverskoy
109074,55.75227,37.63451,Central,Central,Tagansky
119004,55.73209,37.57344,Central,Central,Tagansky
119435,55.7309,37.57127,Central,South-Eastern,Lyublino
127495,55.73209,37.57344,Central,Central,Tverskoy
119071,55.71429,37.5938,Central,Southern,Donskoy
109377,55.71366,37.78934,Central,South-Eastern,Ryazansky
109542,55.71376,37.81472,Central,South-Eastern,Ryazansky
109559,55.67374,37.77654,Central,South-Eastern,Kapotnya
109443,55.70334,37.76716,Central,South-Eastern,Ryazansky
111116,55.75705,37.70867,Central,South-Eastern,Lefortovo
115201,55.65093,37.63313,Central,Southern,Nagatino-Sadovniki
115569,55.61824,37.68514,Central,Southern,Tsaritsyno
117393,55.66552,37.53229,Central,South-Western,Obruchevsky
117647,55.62561,37.5252,Central,South-Western,Yasenevo
109391,55.73209,37.57344,Central,South-Eastern,Nizhegorodsky
109129,55.70396,37.74196,Central,South-Eastern,Tekstilshchiki
117292,55.68521,37.56483,Central,South-Western,Akademichesky
119333,55.69737,37.56039,Central,South-Western,Gagarinsky
117638,55.66469,37.60931,Central,Southern,Nagorny
117152,55.69295,37.60703,Central,Southern,Donskoy
117623,55.74896,37.48803,Central,Southern,Chertanovo Yuzhnoye
117105,55.69077,37.61906,Central,Southern,Nagorny
117593,55.60839,37.54566,Central,South-Western,Yasenevo
117403,55.58144,37.63592,Central,Southern,Biryulyovo Zapadnoye
115225,55.73209,37.57344,Central,Southern,Danilovsky
115477,55.63077,37.65139,Central,Southern,Tsaritsyno
115142,55.67887,37.6919,Central,Southern,Nagatinsky Zaton
115551,55.61327,37.70859,Central,Southern,Orekhovo-Borisovo Severnoye
